Time,!a,!b,!c
25139.8882770808,0,0,113
25160.1270916955,0,0,113
25182.2774675679,0,0,112
25203.6756162257,0,0,112
25227.991208416,0,0,113
25248.5686750685,0,0,116
25280.8363375359,0,0,115
25301.1660967944,0,0,111
25323.5446414352,0,0,112
25358.8063418111,0,0,111
25378.9025199688,0,0,111
25400.1084703392,0,0,114
25426.1111617435,0,0,114
25449.1021108449,0,0,113
25475.7891776316,0,0,119
25499.7757907026,0,0,120
25520.348598701,0,0,118
25558.7221944816,0,0,120
25582.0262728354,0,0,123
25602.0338900308,0,0,125
25622.2913204132,0,0,126
25646.755487254,0,0,124
25667.6342347652,0,0,128
25695.1068275346,0,0,127
25729.763256665,0,0,129
25755.6053460006,0,0,128
25775.6059624231,0,0,128
25796.1407045496,0,0,125
25819.1966029786,0,0,121
25844.8965927835,0,0,119
25873.645918272,0,0,120
25899.4798653876,0,0,119
25923.3985365639,0,0,116
25960.348699374,0,0,114
25980.4141587533,0,0,112
26005.8195042521,0,0,110
26034.1281648728,0,0,109
26055.0277510769,0,0,110
26077.7361159013,0,0,109
26115.4163554604,0,0,108
26140.1563410461,0,0,106
26160.2794674695,0,0,104
26181.8193085995,0,0,104
26216.6271441162,0,0,106
26237.5190018516,0,0,108
26257.7490833005,0,0,112
26286.4699483465,0,0,112
26315.1788645552,0,0,110
26346.4663368098,0,0,113
26367.0644185576,0,0,113
26400.7379144717,0,0,115
26427.0562758414,0,0,113
26459.02911653,0,0,112
26479.7499835766,0,0,106
26515.0020461029,0,0,107
26555.6154582529,0,0,108
26578.0083878742,0,0,112
26599.1559328267,0,0,117
26623.442353527,0,0,115
26647.5398440977,0,0,117
26669.0055154401,0,0,119
26690.4985685819,0,0,116
26717.3484096983,0,0,115
26739.764189586,0,0,114
26769.2535833461,0,0,109
26801.1629057175,0,0,106
26824.5941583944,0,0,107
26849.1121421531,0,0,109
26870.6880619845,0,0,105
26899.5385638498,0,0,105
26926.9151177527,0,0,110
26949.7633425753,0,0,112
26970.4658599831,0,0,115
27003.453742713,0,0,114
27023.9831955515,0,0,111
27046.7870133435,0,0,108
27068.4571996109,0,0,106
27090.0579768956,0,0,109
27127.4857432154,0,0,107
27155.195686101,0,0,111
27178.8231479208,0,0,113
27202.1691998204,0,0,115
27223.1908182331,0,0,117
27245.479660186,0,0,117
27267.2340160675,0,0,119
27293.2819389818,0,0,121
27318.8517078395,0,0,121
27346.50114787,0,0,123
27368.4514487205,0,0,122
27391.7008081528,0,0,128
27412.5038040236,0,0,127
27440.714933407,0,0,126
27461.3120733601,0,0,126
27482.8291656769,0,0,126
27507.4602729933,0,0,125
27531.4399961826,0,0,125
27556.0616894497,0,0,124
27577.4341157854,0,0,122
27604.4981129601,0,0,121
27624.603437237,0,0,121
27644.6801188072,0,0,119
27665.7733630047,0,0,121
27687.3244226822,0,0,118
27715.8450851644,0,0,119
27736.3639508469,0,0,116
27757.9068182535,0,0,114
27787.8910261962,0,0,117
27810.3015978184,0,0,117
27830.8286617411,0,0,115
27851.5427505051,0,0,110
27871.6583914762,0,0,111
27898.3708187992,0,0,109
27921.7824046981,0,0,109
27949.4281472147,0,0,108
27970.9106564657,0,0,105
27992.4399345091,0,0,105
28012.9477398729,0,0,109
28045.7133957201,0,0,111
28071.7793282499,0,0,105
28101.6356354521,0,0,105
28140.914595979,0,0,108
28162.0961893821,0,0,107
28199.4709321877,0,0,105
28224.076013388,0,0,105
28244.5891424547,0,0,105
28264.8468710929,0,0,104
28287.8660608294,0,0,105
28308.7265015602,0,0,106
28330.7364682028,0,0,108
28353.3322170407,0,0,106
28374.0076290932,0,0,109
28403.594405804,0,0,112
28424.7503488718,0,0,114
28459.1700134825,0,0,112
28508.2269334809,0,0,113
28531.7442359454,0,0,113
28556.2512031217,0,0,113
28579.2706820226,0,0,112
28600.835944341,0,0,114
28629.8275147747,0,0,110
28652.3143501721,0,0,111
28676.5170130445,0,0,112
28703.8444109853,0,0,114
28740.7328250283,0,0,116
28774.6753420481,0,0,110
28797.7172569759,0,0,111
28823.4893059192,0,0,110
28844.0242216559,0,0,109
28864.88562302,0,0,105
28893.8432180627,0,0,106
28921.2096816501,0,0,107
28949.303002515,0,0,107
28978.3878120679,0,0,105
29003.1521062829,0,0,104
29030.2551749511,0,0,106
29050.5806987949,0,0,105
29072.755042156,0,0,102
29098.7485475898,0,0,104
29119.4276243376,0,0,101
29148.5284111678,0,0,101
29168.5918037463,0,0,99
29198.1784663728,0,0,96
29219.9936954336,0,0,96
29240.1176888479,0,0,96
29261.2781826861,0,0,94
29284.0364023426,0,0,97
29306.1918598826,0,0,97
29330.3302787416,0,0,98
29352.4133687807,0,0,99
29379.9198086496,0,0,95
29403.7371433554,0,0,95
29424.6445824064,0,0,97
29445.4400889974,0,0,98
29471.1803356238,0,0,97
29492.2334280212,0,0,98
29514.0209701742,0,0,98
29538.6709036252,0,0,98
29559.3777771904,0,0,98
29586.1697160888,0,0,97
29609.7405318269,0,0,98
29635.5118329497,0,0,93
29659.8017711182,0,0,95
29684.9095166048,0,0,94
29708.7328611011,0,0,93
29755.9278275778,0,0,96
29781.2026826532,0,0,96
29807.7480546512,0,0,95
29829.5786233816,0,0,95
29852.3938073399,0,0,98
29889.5874035126,0,0,104
29925.0092272045,0,0,100
29947.7789049344,0,0,99
29971.5988699767,0,0,98
29995.1886853498,0,0,99
30018.3126308892,0,0,101
30040.0072173517,0,0,99
30064.3124152301,0,0,102
30086.841636638,0,0,104
30106.9908581855,0,0,109
30130.0510096832,0,0,107
30150.9637925692,0,0,107
30172.0791313987,0,0,108
30192.5890469851,0,0,109
30213.2104564678,0,0,109
30242.6483487225,0,0,108
30281.4716741479,0,0,111
30302.1273410933,0,0,110
30327.3807270765,0,0,110
30352.7958262971,0,0,110
30377.3141393216,0,0,111
30397.5495627796,0,0,107
30419.0414816279,0,0,106
30439.876532257,0,0,105
30461.4803765613,0,0,107
30482.9551320464,0,0,107
30509.7457062517,0,0,108
30531.8098846488,0,0,107
30559.2280969215,0,0,107
30585.7862663205,0,0,105
30607.2985099068,0,0,103
30634.2089418034,0,0,102
30655.1153035307,0,0,102
30683.8314414005,0,0,101
30705.4354547778,0,0,102
30731.8973240938,0,0,102
30753.8212974402,0,0,103
30774.6045610269,0,0,102
30796.484195355,0,0,99
30824.1702218854,0,0,95
30851.6648557634,0,0,97
30884.3226403539,0,0,98
30905.9220968733,0,0,96
30931.7461848266,0,0,98
30955.4111771101,0,0,96
30975.5878521745,0,0,97
30998.0628064147,0,0,99
31023.35569523,0,0,99
31046.3719963649,0,0,99
31066.4667183285,0,0,96
31087.3130086372,0,0,96
31109.701876076,0,0,96
31142.7803265306,0,0,96
31164.2940837006,0,0,94
31186.5245277173,0,0,92
31216.5680327782,0,0,94
31236.7763119108,0,0,95
31268.9107936841,0,0,94
31296.4161626687,0,0,92
31321.323627142,0,0,95
31348.1351624651,0,0,94
31371.292779698,0,0,92
31395.6827930866,0,0,95
31417.5261268577,0,0,92
31445.6279706541,0,0,96
31474.7803215711,0,0,99
31496.3051771756,0,0,98
31519.0720820154,0,0,97
31540.3399831294,0,0,98
31577.8545096287,0,0,97
31599.8129295235,0,0,95
31622.9096024882,0,0,93
31645.7736778625,0,3,93
31674.3153950089,0,5,93
31704.466926438,0,8,92
31726.7306295359,0,10,91
31748.0584581988,0,13,89
31779.39922199,0,16,88
31799.4468932925,0,23,87
31836.5878235387,0,23,86
31857.0600820535,0,25,82
31884.2000392757,0,29,79
31904.2072847961,0,30,76
31925.3977213549,0,35,74
31945.4012023587,0,33,73
31975.7257234756,0,37,70
32000.0382231281,0,36,67
32027.7780083885,0,39,66
32066.5899914855,0,40,62
32089.4209277563,0,40,61
32111.2303142315,0,40,56
32157.6943477765,0,40,54
32187.419782485,0,41,51
32208.1931990918,0,44,47
32230.2345723982,0,44,46
32251.6133085534,0,44,46
32283.3766894978,0,46,46
32323.4581213496,0,47,46
32348.158681228,0,47,44
32374.4840123382,0,48,42
32396.8342794938,0,49,40
32417.3675906724,0,49,39
32442.5177425717,0,51,39
32469.463681036,0,52,37
32494.1700392445,0,52,37
32533.804918276,0,54,36
32562.8571895374,0,53,35
32591.4284550492,0,54,33
32612.4568692154,0,57,33
32636.7841138254,0,60,33
32657.0737755411,0,61,32
32693.1004106946,0,62,32
32738.4789700672,0,61,30
32767.9587345105,0,59,30
32793.6584046311,0,62,29
32818.0969059852,0,68,28
32842.6851963127,0,68,27
32867.3706804224,0,69,26
32888.7786665711,0,70,24
32911.909471303,0,71,23
32932.7857167262,0,71,22
32956.2187230475,0,72,19
32977.6812098587,0,75,19
32998.6427899213,0,77,19
33020.461770263,0,77,18
33040.789785321,0,79,18
33061.9193182848,0,82,15
33082.1539320898,0,84,15
33103.7148924836,0,84,13
33127.2664868699,0,86,12
33147.4101154367,0,88,12
33199.0833409983,0,91,12
33235.7006240791,0,91,12
33256.1363217049,0,93,12
33282.1155626372,0,95,11
33304.0775699067,0,96,10
33327.7200264575,0,97,9
33349.908317586,0,94,8
33386.5628506386,0,90,8
33411.6719869732,0,93,8
33433.1111258508,0,92,8
33462.8182273055,0,88,8
33484.4162121929,0,87,8
33507.4274416979,0,88,7
33528.3567563126,0,91,7
33551.0434962755,0,89,7
33575.5915537952,0,88,7
33617.4258171131,0,88,7
33646.0734930698,0,88,7
33668.7268953429,0,87,7
33695.5344186324,0,89,5
33717.4285461401,0,89,5
33741.3738949033,0,90,5
33764.3582997278,0,91,5
33791.8225054078,0,92,5
33812.154577474,0,91,5
33844.3327541577,0,93,4
33870.6074390987,0,93,4
33906.0213845064,0,94,3
33929.679830774,0,95,3
33950.5791383618,0,96,3
33983.1348394663,0,93,2
34005.4132646197,0,91,2
34027.7684908919,0,93,2
34052.2304710889,0,96,1
34082.9472270827,0,93,1
34104.6359390214,0,94,1
34126.5155613689,0,94,1
34153.6899555158,0,93,1
34174.9038460897,0,97,1
34203.5151449619,0,97,1
34224.0332178234,0,93,1
34252.0727951637,0,92,1
34284.0553146264,0,93,1
34315.3124759337,0,93,1
34342.5847390005,0,90,1
34363.2149886866,0,89,1
34384.8574621155,0,90,1
34405.8078921979,0,91,1
34431.3323723927,0,92,1
34453.636087034,0,90,1
34474.0553071678,0,87,1
34494.769717505,0,88,1
34528.8904420957,0,91,1
34554.1339250826,0,89,1
34576.1895172498,0,88,1
34596.2684370239,0,87,1
34627.6867851604,0,87,1
34656.0095843091,0,84,1
34681.3889556195,0,83,1
34709.0361550679,0,84,1
34731.029473665,0,85,1
34754.0717775964,0,81,1
34783.5265306613,0,83,1
34823.3894789819,0,83,1
34849.29344641,0,84,0
34887.8438489304,0,82,0
34924.7496729132,0,83,0
34949.1516995053,0,82,0
34981.0495693715,0,83,0
35014.3559205271,0,82,0
35036.329796789,0,82,0
35060.8550391391,0,84,0
35083.0796175779,0,83,0
35103.7574268166,0,85,0
35126.7283877528,0,87,0
35151.2115416525,0,93,0
35171.3392111624,0,92,0
35193.0421579896,0,94,0
35215.7329689522,0,94,0
35240.5661715197,0,94,0
35263.7526040631,0,95,0
35289.8640340963,0,91,0
35310.790867658,0,90,0
35343.0421786773,0,89,0
35374.988707984,0,92,0
35401.3214944077,0,96,0
35424.3929890994,0,93,0
35445.5826202559,0,93,0
35467.1462532715,0,92,0
35489.5166111718,0,90,0
35511.3139800735,0,91,0
35534.2216775714,0,88,0
35556.0518736587,0,85,0
35582.2173410954,0,85,0
35608.1830757184,0,87,0
35629.9259378755,0,92,0
35653.773689029,0,89,0
35675.9246024623,0,92,0
35698.8568609372,0,90,0
35719.7905152067,0,91,0
35748.1782023845,0,91,0
35774.4512921611,0,87,0
35804.269965213,0,85,0
35834.3329030321,0,84,0
35855.638927629,0,89,0
35877.1248849346,0,88,0
35901.1824519828,0,86,0
35923.835283861,0,86,0
35945.5918309073,0,87,0
35966.7101071877,0,88,0
35989.0337216032,0,92,0
36012.1679530718,0,92,0
36041.0737465352,0,89,0
36075.9751208082,0,90,0
36109.6305585803,0,89,0
36130.9408295985,0,90,0
36154.2306062971,0,90,0
36176.6017184949,0,89,0
36200.1637205305,0,91,0
36221.1372770034,0,89,0
36242.2594802016,0,86,0
36263.2523303152,0,90,0
36285.0552716234,0,89,0
36313.1985536087,0,92,0
36334.4244312728,0,95,0
36365.1223096481,0,97,0
36401.8485324907,0,97,0
36429.3043690495,0,99,0
36452.3946245863,0,101,0
36472.9897667802,0,100,0
36499.4533368186,0,100,0
36528.9978284619,0,101,0
36556.8562516256,0,98,0
36583.3342936493,0,96,0
36603.7055659852,0,96,0
36625.2892241383,0,97,0
36648.7478255354,0,95,0
36677.3453681469,0,93,0
36715.6869668211,0,96,0
36742.8236824917,0,94,0
36763.2303771087,0,95,0
36783.3484589551,0,92,0
36808.2517515066,0,87,0
36833.9025735726,0,89,0
36855.4151005444,0,90,0
36893.4105548072,0,91,0
36921.6520287371,0,91,0
36942.0106994063,0,94,0
36967.940717257,0,92,0
36991.7879247207,0,95,0
37016.0912515489,0,97,0
37041.8204165149,0,97,0
37063.0722517575,0,95,0
37086.3266916651,0,96,0
37110.3538548909,0,97,0
37132.3665358347,0,97,0
37154.11973045,0,98,0
37196.6753647895,0,97,0
37221.0046864669,0,100,0
37245.4454175054,0,98,0
37268.1279576369,0,99,0
37297.0866911862,0,99,0
37320.1259391922,0,97,0
37344.7001397992,0,101,0
37365.9480399505,0,104,0
37397.2860565752,0,103,0
37422.3988977075,0,105,0
37457.5605371212,0,102,0
37484.3559988003,0,102,0
37521.6276709965,0,103,0
37544.3621427787,0,105,0
37567.0380252629,0,106,0
37592.7218851342,0,109,0
37622.1447766504,0,113,0
37646.8190845307,0,111,0
37674.1388995933,0,111,0
37704.9527793891,0,109,0
37731.7725962302,0,107,0
37751.788487727,0,109,0
37776.3026457863,0,108,0
37797.3277370034,0,109,0
37821.8218081428,0,111,0
37850.5837026621,0,114,0
37884.2378334553,0,114,0
37920.3319010658,0,111,0
37940.401558836,0,112,0
37967.659393292,0,113,0
37990.0573316131,0,116,0
38017.8400611206,0,115,0
38039.0537141885,0,115,0
38060.0780024333,0,116,0
38081.3774118154,0,115,0
38105.3770377623,0,112,0
38128.9060287129,0,113,0
38149.8207532909,0,110,0
38170.8318786943,0,109,0
38192.7095573198,0,110,0
38216.390519013,0,109,0
38240.1788310348,0,113,0
38261.4390671992,0,114,0
38282.8681387425,0,117,0
38308.9218867688,0,115,0
38339.710869512,0,118,0
38378.6892254772,0,117,0
38399.4009294004,0,118,0
38423.4176437704,0,118,0
38445.2075990337,0,119,0
38465.2848743484,0,116,0
38492.9229512256,0,116,0
38531.4396665403,0,118,0
38555.7694189006,0,120,0
38589.0475119007,0,121,0
38610.1126121786,0,117,0
38631.5051286348,0,116,0
38662.1910614028,0,117,0
38684.3529226032,0,114,0
38714.7988973145,0,112,0
38739.4116230009,0,112,0
38763.3219912304,0,114,0
38787.5276337114,0,112,0
38810.8376538479,0,110,0
38831.7300669812,0,111,0
38852.4104762438,0,113,0
38875.1970966066,0,114,0
38897.9907134664,0,112,0
38921.8825086461,0,117,0
38942.3222468654,0,120,0
38966.7017314887,0,122,0
38986.7067745929,0,123,0
39007.4444027774,0,124,0
39032.1735036554,0,124,0
39052.2770233238,0,125,0
39086.7995403361,0,124,0
39126.8257594338,0,121,0
39154.4856642818,0,118,0
39174.9941006676,0,114,0
39196.8084542829,0,117,0
39223.8254144005,0,117,0
39249.7590764539,0,119,0
39273.7464839111,0,116,0
39295.6808619462,0,113,0
39323.4916008384,0,114,0
39344.6993906145,0,118,0
39374.8980238599,0,115,0
39406.420020909,0,111,0
39426.6925677775,0,113,0
39452.0331820338,0,112,0
39479.7827048721,0,111,0
39512.4450734963,0,110,0
39549.6182138535,0,112,0
39573.579240194,0,113,0
39602.7182989265,0,115,0
39642.4568630669,0,115,0
39664.3682957958,0,115,0
39697.8816165736,0,114,0
39723.0274861579,0,111,0
39744.2324996867,0,113,0
39771.0586449514,0,111,0
39792.3194899416,0,112,0
39821.0433107518,0,107,0
39850.4266356207,0,106,0
39870.511589873,0,105,0
39891.0822756861,0,103,0
39915.6072211661,0,103,0
39935.8443351252,0,102,0
39958.4378732165,0,104,0
39989.2004433817,0,104,0
40010.04815639,0,107,0
40042.7950029906,0,104,0
40063.1897978312,0,101,0
40084.3812133413,0,98,0
40111.1589591722,0,97,0
40149.0466282955,0,98,0
40169.5274896877,0,100,0
40193.6948733885,0,100,0
40217.5493032053,0,101,0
40251.2490624117,0,103,0
40272.3075990648,0,102,0
40294.7715776645,0,100,0
40323.4548896979,0,105,0
40343.8628750011,0,107,0
40366.6045566188,0,105,0
40396.3889395173,0,105,0
40449.6961064956,0,104,0
40471.1855672202,0,102,0
40520.903783274,0,100,0
40547.0175430276,0,101,0
40567.9050094038,0,99,0
40590.5434107022,0,98,0
40612.4269920659,0,99,0
40634.8787740643,0,98,0
40658.4922299816,0,99,0
40680.5000251613,0,101,0
40701.8038713941,0,95,0
40723.9988566701,0,95,0
40745.1498441877,0,91,0
40766.1786681652,0,93,0
40791.3064948971,0,91,0
40817.442471442,0,90,0
40842.3884415175,0,92,0
40864.9262099796,0,92,0
40896.37222744,0,93,0
40916.5038314165,0,98,0
40940.7155730432,0,100,0
40976.4465237731,0,100,0
40997.904109255,0,102,0
41021.5353776766,0,101,0
41044.6956875694,0,102,0
41065.4226391101,0,102,0
41093.1761058962,0,104,0
41114.2655091872,0,103,0
41152.2941048774,0,104,0
41173.1072668432,0,102,0
41195.096467272,0,101,0
41217.2288600339,0,102,0
41241.7555889284,0,100,0
41262.0556412845,0,98,0
41282.3533933993,0,97,0
41302.9764139502,0,96,0
41327.5371481141,0,98,0
41353.0233589595,0,101,0
41373.2999788999,0,98,0
41395.6539069952,0,94,0
41416.8473908368,0,97,0
41437.3579668821,0,100,0
41458.1009584555,0,100,0
41478.2913094498,0,97,0
41511.4859996767,0,99,0
41536.8478786085,0,96,0
41559.7192392688,0,100,0
41586.0622933629,0,101,0
41606.152429234,0,99,0
41626.7550865424,0,99,0
41653.0960354692,0,100,0
41678.7177311046,0,101,0
41700.9156610222,0,100,0
41726.5531277666,0,101,0
41752.5504387201,0,101,0
41774.6437315413,0,102,0
41797.3756950234,0,102,0
41820.0953512233,0,105,0
41848.9731393031,0,105,0
41869.947335496,0,102,0
41892.8897206066,0,103,0
41916.5655789337,0,105,0
41946.8645007856,0,101,0
41968.6957273228,0,101,0
41989.3972859073,0,101,0
42010.9726196689,0,98,0
42031.0859266125,0,95,0
42065.1832889733,0,98,0
42090.9858376125,0,94,0
42111.1572317737,0,96,0
42137.6273911088,0,98,0
42171.5740668447,0,98,0
42205.1918194418,0,98,0
42233.0752996922,0,99,0
42253.5241131405,0,102,0
42282.3303418093,0,101,0
42303.3222628224,0,102,0
42329.0208326005,0,106,0
42349.7579809703,0,106,0
42373.1926180677,0,107,0
42393.3115923893,0,108,0
42415.2954393641,0,109,0
42439.4451431906,0,111,0
42465.7088793089,0,107,0
42492.9191530986,0,111,0
42513.7407724599,0,110,0
42535.9177921814,0,110,0
42563.2818963343,0,107,0
42584.7345952741,0,102,0
42607.06692265,0,102,0
42627.2844930883,0,98,0
42648.7521378346,0,98,0
42676.744774141,0,99,0
42697.8788831232,0,96,0
42720.4220121935,0,97,0
42742.0927663474,0,96,0
42764.6922215007,0,100,0
42790.5755694641,0,98,0
42813.3320205705,0,101,0
42839.9766386344,0,100,0
42860.5900853277,0,99,0
42881.1349970971,0,95,0
42911.8583073746,0,95,0
42941.5911697226,0,92,0
42970.3528638264,0,92,0
43000.5773541678,0,93,0
43021.5782400395,0,95,0
43050.6005750826,0,94,0
43072.3925430831,0,94,0
43098.9515042589,0,96,0
43122.8755213041,0,95,0
43157.5877241728,0,99,0
43177.6189241171,0,102,0
43199.4380044273,0,101,0
43219.8552275791,0,103,0
43253.8290345865,0,101,0
43274.8410427015,0,100,0
43301.7172179907,0,102,0
43322.5097290835,0,101,0
43342.7637802082,0,100,0
43363.5469554976,0,98,0
43395.7988590902,0,99,0
43418.0249287488,0,99,0
43455.9363548274,0,101,0
43480.1723164619,0,100,0
43505.9057503764,0,101,0
43527.0471796523,4,101,0
43549.2090053355,5,98,0
43571.8162854921,10,97,0
43592.7216577576,12,94,0
43616.4346740401,12,92,0
43649.1839941797,13,90,0
43675.4364352651,16,89,0
43695.9850404944,16,86,0
43717.1842437615,17,82,0
43759.3019742288,17,80,0
43782.9871695065,19,78,0
43804.0648174302,19,77,0
43825.4101224311,23,76,0
43853.1874298489,26,72,0
43884.0625702238,27,69,0
43905.8382389369,31,67,0
43927.4042475029,33,66,0
43953.5215669492,35,64,0
43974.5839433406,36,63,0
43997.7474780604,37,63,0
44026.659671364,36,63,0
44047.1715948545,39,61,0
44067.2626880502,42,59,0
44109.8763494734,45,58,0
44131.0198054124,46,58,0
44159.505056287,48,57,0
44181.1220482965,53,56,0
44201.1980593062,52,55,0
44223.6425133205,53,55,0
44252.6912703197,55,54,0
44276.0966514826,55,54,0
44301.0169660047,55,53,0
44332.6888392558,56,53,0
44353.1117166318,56,50,0
44382.6164581332,57,49,0
44404.921968795,55,48,0
44425.0030186229,56,47,0
44449.4295400334,57,46,0
44471.5423882721,59,44,0
44496.9269891809,59,43,0
44520.5034173683,61,43,0
44540.6627952651,60,42,0
44564.8717598608,63,40,0
44593.0912697827,65,39,0
44618.4625767724,65,38,0
44644.3914575947,64,37,0
44673.6836612313,66,37,0
44696.9893092245,64,35,0
44722.492748735,64,34,0
44744.2704074091,61,34,0
44767.0811581146,59,32,0
44794.6068625329,62,32,0
44818.1684115012,62,29,0
44845.9690221166,64,29,0
44868.6063929048,63,26,0
44893.5515476353,61,25,0
44918.1265962158,64,25,0
44942.5277065391,67,23,0
44973.5048915395,67,22,0
44996.1025920261,71,22,0
45024.551454218,75,22,0
45060.8815622062,75,19,0
45086.7054290828,75,18,0
45109.8033117152,80,18,0
45136.0154466007,82,18,0
45165.7692468266,84,18,0
45190.9320188484,86,18,0
45214.8105582779,88,17,0
45246.0932307791,90,17,0
45274.242315999,92,17,0
45309.3279755997,91,17,0
45340.9343369352,92,17,0
45362.5273122685,89,16,0
45383.1020769648,90,16,0
45404.0373917274,93,16,0
45430.1275289984,92,15,0
45452.4595117538,93,15,0
45472.9730316048,94,15,0
45493.3412185193,97,15,0
45514.8593591438,99,15,0
45536.4688448813,94,14,0
45561.0712330627,95,14,0
45582.9550230331,95,13,0
45611.7152791916,97,13,0
45636.2552749891,96,13,0
45661.4061347492,94,13,0
45703.4166328511,95,13,0
45730.8754214352,97,11,0
45752.192268661,100,11,0
45772.5003556075,96,11,0
45794.1169464065,98,10,0
45815.249327638,99,10,0
45835.9179210652,97,10,0
45856.3839003504,96,10,0
45884.6592253027,95,10,0
45920.335608646,98,10,0
45941.5194988167,97,10,0
45961.9078146552,95,10,0
45984.5259387966,95,10,0
46019.4380413692,97,10,0
46048.2479787706,96,10,0
46074.0901874865,92,10,0
46094.4706364064,91,10,0
46115.5242457699,90,10,0
46147.0597430687,88,9,0
